username,handle,postDate,content,retweets,likes
Rob La Gesse,@kr8tr,2020-11-11T00:19:39.000Z,"I find that I often get better and more direct results doing a simple Google search for a specific support request about a company product or service than I get through those companies own ""AI Chat Bots"". #custserv",,
Johnson,@ToluwaniJohnson,2020-11-10T23:26:03.000Z,"Days 64 & 65 of #66DaysOfData

How Google Does Machine Learning (Course)

- AI platform notebook & bigquery
- Pre-trained Machine Learning APIs
(Vision, Video Intelligence, Cloud Speech, Translation & NL)
@KenJee_DS",,5
shi,@glad2bself,2020-11-10T22:57:35.000Z,"Don't think you read my tweet.The ad was not inappropriate. It was the placement..Please read before reverting.
@Google
 @sundarpichai
 is this how your AI works. Super sad revert",,1
Glenn Driver,@Glenn_Driver,2020-11-10T22:57:20.000Z,"@sundarpichai
 do you employ humans in tech support or are they AI bots? 'I am aligned with your emotions concerning the due course of events...' does not sound like a sentence written by a person nor by someone who is aligned with my emotions #google #Pixel3 #CustomerService?",,
Chitty Chitty Blaine Blaine,@Whataboutblaine,2020-11-10T22:03:41.000Z,Google Maps has decided to start showing my headshot as the main picture for my brokerage and I’m just going to assume it’s because their AI believes this picture will give the office the most business.,,25
Egg Salad,@Triddy_Flankers,2020-11-10T21:49:35.000Z,"Where are your sources? Do you own a Tesla? Have you worked on writing code for any of google, Uber or Tesla’s AI? If not, respectfully stfu cause you have no clue what’s coming lololol",,
Pamela Nash Stubbs,@La_N_ash,2020-11-10T21:45:46.000Z,"You're so far behind I don't even know where to begin, but Google is there for you when you're ready. Fight amongst yourself. If you're going to start with me, make sure you understand the context to which I was speaking in the first place.",,
Gráinne,@grainneisbusy,2020-11-10T19:52:59.000Z,I also deeply resent training Google's AI for them,,
Heather barenz,@hagarrish,2020-11-10T19:50:29.000Z,"The people not elected to office: dod, cia, google, facebook, twitter, amazon, apple, WEF, Davos we the people reject transhuman AI future go to hell!",,
Pulcra93Zer,@_tiroz,2020-11-10T19:42:56.000Z,J’ai chercher sur Google trad,,
Region One ESC,@RegionOneESC,2020-11-10T19:38:37.000Z,"Topics for these sessions include:

 Cool Websites for Teaching AI: Artificial Intelligence

 Pixton: Free Comic, & Storyboard Maker

 Virtual Classrooms, Bitmoji & Digital Voice

 Digital Graphic Organizers w/Google Drawings

 STEM Tech Tools for Secondary",1,
vi,@diamondjjong,2020-11-10T18:12:24.000Z,"right? if it's about the the company that made the AI for aespa,, it's not as if big tech companies like google and Philips don't develop software and stuff that's used in war etc if you're gonna look into that you can't use any tech anymore tbh",,1
Salvadore,@svsoto27,2020-11-10T18:09:26.000Z,"@Google
 how do I get in contact with customer service! I don’t want AI to keep asking questions",,
Ridvan Chasan,@RidvanChasan,2020-11-10T18:06:39.000Z,"Google, Microsoft and Apple have not implemented artificial intelligence to detect symptoms of disease such as coughing.
#ArtificialIntelligence #ai #microsoft #cognitive #TensorFlow #noiserecognition",,
Zach Coelius,@zachcoelius,2020-11-10T17:58:56.000Z,That will never happen.  Google and Apple could have launched it when it mattered in March.  Criminal failure.,,1
parker,@pt,2020-11-10T17:49:24.000Z,"I was thinking specifically if AI and the inherent advantages of scale. Like, one disadvantage of us breaking up Google might be much worse AI, which we maybe want for defense?",,
Nzo,@nzo_augugliaro,2020-11-10T17:48:21.000Z,Euh j’ai mis replay Apple Music sur Google,,1
captain starpup,@JudeStarBerry,2020-11-10T17:19:59.000Z,"Helium therapy, pink trombone, too many pickles... The one about getting a cat out of a tree, forgot what that one is called.. cooking with sex toys obvi.. um... all of them, really. Ai predicts how we'll die, mad libs thru google translate..",,
Philippe Echtebaise,@StepinskiMarius,2020-11-10T17:19:40.000Z,J'ai taper Google sur Google.,,
ð,@DarkwebShaman,2020-11-10T17:14:05.000Z,"Google recaptcha is getting worse, on purpose. They want more free clicks to train their AI. You won't recognize the difference until you use a DNM/3rd party captcha",,
Cynara-d_o,@Cynarado1,2020-11-10T17:01:30.000Z,Esse google ai tá atrasado. Pergunte o Siri how old is the president and the answer is....,,1
Will Humphrey - Mastodon link in my profile,@Will_Humphrey,2020-11-10T16:21:03.000Z,"The co-inventor of Theme Park went on to sell his AI company, Deep Mind, to Google for billions.

RTS strategy pays, people.",,11
Serhat Bakis,@FT27X,2020-11-10T15:28:14.000Z,"RELIGION 
@BDGFT63
Time 
@cmgtf_
LIFE 
@JCXRA_
 
Sun 
@file_KSA580
 
Moon 
@BALL_278
Book 
@F402T136
Doom 
@4021362288069TR
Shit 
@JKQDSC
One 
@mirkvd
Hell 
@DZC108
Reality 
@COM_TLVZWP8069
Ka 
@MX_631
99 
@HYZR99
Dog 
@DOGLV246
Allah 
@ISBN711
AI @AIFTCPGW
Cs 
@KJD70Q59
Sobek 
@FT
 @Google
 @IBM",1,
nutcha,@gimmegimmefood,2020-11-10T15:18:54.000Z,"it's funny how people used google translate for replying in thai  i feel like i'm  talking with ai. well, my language is complicated 555555555555",,
"Dawid Pluciński, PhD",@DawidPluciski1,2020-11-10T14:48:34.000Z,"Google was never ‘just another search engine’, as stated by its founder; ‘we are doing research on true AI’. Hasn’t anyone noticed?",,
Gadgets Hub,@thegadgetshub,2020-11-10T14:48:16.000Z,"Google Home ads about a girl constantly throwing ads at the Google Home. Tata Salt ads something similar but with a humanoid AI.

Swiggy ads about 10cr people have ordered food since the lockdown. Similarly, Zomato boasts about 12cr people ordered.

Maybe unique ads are missing",,3
PredictiveWorks.,@Predictiveworks,2020-11-10T14:19:26.000Z,"PredictiveWorks. complements Google CDAP’s built-in data connectors for a wide variety of popular cloud services by 50+ purpose-built connectors from Cyber Defense and Internet-of-Things to E-Commerce and Marketing platforms.

#Analytics #AIlikeCooking #AI #AIrecipes #reusability",,
ariel magbanua,@Ariel_Magbanua,2020-11-10T14:16:55.000Z,"During the 100 days of code challenge, I learned AI/ML by taking Machine Learning courses & guided projects.

Beginning Machine Learning
Machine Learning
Managing Machine Learning Projects with Google Cloud
Deep Learning (4/5) Courses
Guided Projects

#100DaysOfCode",6,3
Cocaine Bear's Sponsor,@afburduhladough,2020-11-10T14:10:53.000Z,"Is this one of those AI created people that just kept putting through, like when you translate something in Google translate over and over and get some mish mash?",,
Sheriff Gonzo,@marcjoh40585913,2020-11-10T14:10:14.000Z,"I just had an epiphany:
Think about this, Joe Biden *may* be the first AI POTUS. Biden didn’t win on a platform. Everyone knows he’s weak, but it never mattered. This was the Tech Industry’s first ‘AI’ president. Algorithms designed by YouTube, FB, Twitter, Google, hit pay dirt",1,1
"Patrick Malone, MD PhD",@patricksmalone,2020-11-10T13:30:24.000Z,"Social media is often demonized for the attention-based ad model, but one underappreciated point is that these revenues help fund AI/ML research at Google, Facebook, etc. Some of the impressive recent progress in AI/ML may not have been possible without these revenue streams.",,
Ehsan Ghanbari,@EhsanGhanbari,2020-11-10T13:13:40.000Z,"The who to follow section of 
@Twitter
 is not comparable to what to watch of 
@YouTube
 as they have almost same user data!
I think 
@Google
 is more powerful than any other popular organization in #AI",1,1
Inhuman_Human,@BismoyOm,2020-11-10T12:54:22.000Z,"We have AI that maps human faces, measure heights, responds to the most trivial commands and detects whats human, plant, food, animal, etc. Still Google insists on confirming if u are human by seeing if u can find objects in a grid... 
What is this behaviour Google!?",,1
INDIAai,@OfficialINDIAai,2020-11-10T12:07:25.000Z,"We will be happy to host a webinar as a dialogue forum on this. We used “Our AI future” not as Amazon’s or the West, but as a whole humanity. Also to appreciate the innovations tech leaders such as Amazon, Microsoft, Google etc made in the realm of AI research.",1,
Prometheus,@Technic_Lee,2020-11-10T10:08:43.000Z,"Well, Google's AI can generate original art, so, combined with this robot, AI can now generate AND paint original artworks",1,17
Felix Paster,@felix_paster,2020-11-10T09:29:11.000Z,"@googlestudents
Dear ladies and gentlemen,
I'm a student in Austria and ai'd like to ask, if it possible to get a discount for the Google products?
Thanks for an answer.",,
y̸a̸s̸u̸k̸e̸ ,@zilani_ke,2020-11-10T09:14:57.000Z,"*In the next 10 years look up the progress of open ai, Watson or Google ai",1,
North,@cosmic_north,2020-11-10T06:32:35.000Z,"Wait they have phones??? And Google??? And supposedly, a data plan??? AND THEY DIDNT KNOW WHAT AI IS????",,
Dalton Petticord,@Manlygenius101,2020-11-10T04:10:53.000Z,"I love paying all of this money for school just to get watched by creepy AI software, teach myself, and use google at an unhealthy rate #school #onlineclasses #COVID19 #CovidVaccine #Election2020 #coronavirus  #onlinelearning #TotallyUnderControl #failing #Nursing #nursingschool",,
Audrey ☆ | top 14%,@audreyxxpg,2020-11-10T03:34:16.000Z,"i was just talking about alexa, google and facebook listening through our devices and you’re podcast with joe rogan discussing AI and as soon as i took a bite from my cookies i just pulled out of the oven you posted this.. if that’s not freaky idk what is. big fan!",,1
Sheriff Gonzo,@marcjoh40585913,2020-11-10T03:33:03.000Z,"I just had an epiphany:
Think about this, Joe Biden *may* be the first AI POTUS. Biden didn’t win on a platform. Everyone knows he’s weak, but it never mattered. This was the Tech Industry’s first ‘AI’ president. Algorithms designed by YouTube, FB, Twitter, Google, etc., won.",,
Sheriff Gonzo,@marcjoh40585913,2020-11-10T03:29:19.000Z,"I just had an epiphany:
Think about this, Joe Biden *may* be the first AI POTUS. Biden didn’t win on a platform. Everyone knows he’s weak, but it never mattered. This was the Tech Industry’s first ‘AI’ president. Algorithms designed by YouTube, FB, Twitter, Google, etc., won.",,1
Sheriff Gonzo,@marcjoh40585913,2020-11-10T03:28:47.000Z,"I just had an epiphany:
Think about this, Joe Biden *may* be the first AI POTUS. Biden didn’t win on a platform. Everyone knows he’s weak, but it never mattered. This was the Tech Industry’s first ‘AI’ president. Algorithms designed by YouTube, FB, Twitter, Google, etc., won.",,
Sheriff Gonzo,@marcjoh40585913,2020-11-10T03:25:21.000Z,"I just had an epiphany:
Think about this, Joe Biden *may* be the first AI POTUS. Biden didn’t win on a platform. Everyone knows he’s weak, but it never mattered. This was the Tech Industry’s first ‘AI’ president. Algorithms designed by YouTube, FB, Twitter, Google, hit pay dirt",3,7
Sheriff Gonzo,@marcjoh40585913,2020-11-10T03:22:58.000Z,"I just had an epiphany:
Think about this, Joe Biden *may* be the first AI POTUS. Biden didn’t win on a platform. Everyone knows he’s weak, but it never mattered. This was the Tech Industry’s first ‘AI’ president. Algorithms designed by YouTube, FB, Twitter, Google,  hit pay dirt.",,2
RickS,@RickS_250,2020-11-10T01:28:33.000Z,"Last thing Harry remembers,
He was running for the door,
He had to find the redpill route to the man he was before,
Goodnight said the Google AI...we are programmed to receive,
You can take a pussy-licking break anytime you like,
But you can never leave...(guitar).",,
Uva Be +,@Uva_Be,2020-11-10T00:02:34.000Z,"Because I've yelled at autocomplete, autocorrect, and the navigator voice in maps too many times. It's official. 
I've trained the AI in my phone to respond to 
'FUCK YOU GOOGLE' 

=( 

P.s. Sorry Google AI. This last time it was the router's fault.",,
trstdtravlr,@trstdtravlr,2020-11-09T23:58:25.000Z,"fact Google AI Tech Will Be Used for Virtual Border Wall, CBP Contract Shows",,
The Real WOMAN,@USA_TheRealMag,2020-11-09T23:45:21.000Z,"Google Cloud spokesperson Ted Ladd said in a statement 
“We remain committed to partnering with the government on projects that are consistent with our terms of service, acceptable use policies, and AI Principles,” Ladd said.
#AiPrinciples",,
